Date,High,Low,Open,Close,Volume,Adj Close,symbol,return,SMA_s,SMA_l,SMA_ratio,SMAV_s,SMAV_l,SMAV_ratio,prev_close,TR,ATR_s,ATR_l,ATR_ratio,prev_high,prev_low,+DM,-DM,+DM_s,-DM_s,+DM_l,-DM_l,+DI_s,-DI_s,+DI_l,-DI_l,DX_s,DX_l,ADX_s,ADX_l,Lowest_s,High_s,Lowest_l,High_l,Stochastic_s,Stochastic_l,Stochastic_PD_s,Stochastic_PD_l,Stochastic_ratio,Diff,Up,Down,avg_up_s,avg_down_s,avg_up_l,avg_down_l,RS_s,RS_l,RSI_s,RSI_l,RSI_ratio,Ewm_s,Ewm_l,MACD,MA_s,SD_s,MA_l,SD_l,lowerband_s,upperband_s,lowerband_l,upperband_l,RC_s,RC_l,AO,CMO,ER,Signals
2018-11-01,273.7300109863281,270.3800048828125,271.6000061035156,273.510009765625,99495000.0,258.5302429199219,SPY,0.010641853567048498,269.45777384440106,283.9511431012835,0.9489582288749133,143540855.55555555,84676985.71428572,1.6951578323759227,270.6300048828125,3.350006103515625,5.52493716462161,3.1556776679013407,1.7507926176427033,273.2300109863281,270.1199951171875,0.5,0.0,0.7197960592124075,1.4730576764687247,0.5531868799446316,0.8984155420618771,13.028131140052606,26.66198062669932,17.529891774799808,28.469813352621703,34.0,24.0,55.41069084374201,9.343627918656603,259.8500061035156,277.3599853515625,259.8500061035156,293.94000244140625,78.01267762000951,40.07041692441147,34.666000497361665,74.25209459927794,0.46686899116376945,2.8800048828125,2.8800048828125,0.0,1.6011115180121527,1.9055548773871527,0.7418570382254465,0.8918570382254464,0.8402337487165707,0.831811609292831,45.6590772396481,45.40923340986746,1.0055020490552113,270.8100083968752,280.4541418793168,9.644133482441589,269.45777384440106,4.101732371167459,283.9511431012835,7.42569359666778,261.25430910206614,277.661238586736,269.09975590794795,298.80253029461903,-0.009918516685520351,-0.03697052793549416,-13.753054989085513,-3.3962695039142337,0.09113796624491254,1
2018-11-02,275.2300109863281,269.5899963378906,274.75,271.8900146484375,122634100.0,256.9989318847656,SPY,-0.005922982923278419,269.1111077202691,283.7875719342913,0.9482836259742184,148009555.55555555,85601480.0,1.7290536980850746,273.510009765625,5.6400146484375,5.537723551712265,3.1911681961947145,1.7353280088199938,273.7300109863281,270.3800048828125,1.5,0.0,0.8064853859665845,1.309384601305533,0.5667127816597083,0.8855810343181361,14.563482240228822,23.64481702775992,17.758787591812954,27.750998376523704,24.0,22.0,51.92061408332623,9.524433234104366,259.8500061035156,275.2300109863281,259.8500061035156,293.94000244140625,78.28351575087504,35.31830401383631,40.24230300651493,73.38618357793155,0.5483634799427894,-1.6199951171875,0.0,1.6199951171875,1.6011115180121527,1.9477776421440973,0.7418570382254465,0.9054282052176339,0.8220196614689871,0.819343857359877,45.11585022119032,45.03512923328633,1.0017924004944196,271.02600964718766,280.2128988587287,9.186889211541029,269.1111077202691,3.6844358887550297,283.7875719342913,7.564168282241362,261.74223594275907,276.47997949777914,268.6592353698086,298.915908498774,-0.011345023840574009,-0.04041074976156456,-12.084320158116952,-8.863979019501018,0.13140404804082256,-1
2018-11-05,274.010009765625,271.3500061035156,272.44000244140625,273.3900146484375,65622500.0,258.416748046875,SPY,0.0055169366993470526,269.08666653103296,283.6728576660156,0.9485809419519586,139039533.33333334,85442248.57142857,1.6272925356955952,271.8900146484375,2.660003662109375,5.217976897311944,3.1835801314220666,1.6390279753948387,275.2300109863281,269.5899963378906,0.0,0.0,0.716875898636964,1.163897423382696,0.5586168847788553,0.8729298766850199,13.738579390918055,22.305530405515615,17.54681401813272,27.41975513885032,24.0,22.0,48.818323629623315,9.702655616474305,259.8500061035156,275.2300109863281,259.8500061035156,293.94000244140625,88.03643853229941,39.71842182298012,45.59386494078231,72.69145807814043,0.6272245205450511,1.5,1.5,0.0,1.7677781846788194,1.7922193739149306,0.7632856096540178,0.8779998779296875,0.9863626129748159,0.8693459177395737,49.65672463486512,46.50535299484822,1.0677636322933837,271.49881064743767,280.020704937312,8.521894289874353,269.08666653103296,3.651443391998612,283.6728576660156,7.66086515825914,261.78377974703574,276.3895533150302,268.35112734949735,298.99458798253386,-0.0008039571466749162,-0.02853385827642596,-10.032290380141319,-2.8736493172140127,0.04844482652254778,1
2018-11-06,275.29998779296875,273.25,273.32000732421875,275.1199951171875,60085900.0,260.05206298828125,SPY,0.006327884619248714,270.1755540635851,283.603857421875,0.9526511963540939,125959444.44444445,85390011.42857143,1.4751074784643783,273.3900146484375,2.04998779296875,4.865978107940478,3.167385955158448,1.5362757102637523,274.010009765625,271.3500061035156,1.28997802734375,0.0,0.780553912937718,1.0345754874512854,0.569064901101211,0.8604594498752338,16.041048595430013,21.261408590454362,17.966389608264322,27.166233040652273,14.0,20.0,44.949621004109616,9.849760536238957,259.8500061035156,275.29998779296875,259.8500061035156,293.94000244140625,98.8349974815561,44.793167069658686,56.156756719511925,72.15216737252335,0.7783100461774524,1.72998046875,1.72998046875,0.0,1.9599982367621527,0.8711107042100694,0.7879996163504465,0.8569998604910715,2.2499990268624876,0.9194862831120101,69.23076001763026,47.902727474627866,1.4452362875224378,272.22304754138764,279.8826567733649,7.659609231977242,270.1755540635851,3.8439328571312736,283.603857421875,7.716432306437332,262.4876883493225,277.86341977784764,268.1709928090003,299.03672203474963,0.03693648244549186,-0.017253141201050592,-7.801731782801028,3.902544832365947,0.04471458754678856,1
2018-11-07,281.1000061035156,277.0799865722656,277.55999755859375,281.010009765625,102752100.0,265.619384765625,SPY,0.02140889340278096,271.39000108506946,283.59928632463726,0.9569488153591762,122036177.77777778,85878320.0,1.4210359235925643,275.1199951171875,5.980010986328125,4.9897595388724385,3.207566312746586,1.5556216309678692,275.29998779296875,273.25,5.800018310546875,0.0,1.3382721793387355,0.9196226555122536,0.6437928069504348,0.8481671720198733,26.820374186631685,18.430199859291527,20.07106772483733,26.44270107992255,19.0,14.0,42.06632978143077,9.909049671435543,259.8500061035156,281.1000061035156,259.8500061035156,293.94000244140625,99.57648782169117,62.07100597013054,63.586916728266225,71.78184387766821,0.8858356555542386,5.8900146484375,5.8900146484375,0.0,2.0855577256944446,0.8711107042100694,0.8524287632533483,0.8569998604910715,2.3941362626069966,0.9946661633817491,70.53742329036868,49.866297510927645,1.4145309920976425,273.9804399862351,279.9144131956821,5.933973209446947,271.39000108506946,5.271490794633016,283.59928632463726,7.717893471165888,260.8470194958034,281.9329826743355,268.1634993823055,299.03507326696905,0.04046957840926435,-0.001137371847698243,-5.921674302045005,23.071612458079535,0.5001595436273994,1
2018-11-08,281.2200012207031,279.2200012207031,280.1099853515625,280.5,65584900.0,265.13726806640625,SPY,-0.0018149167214732698,273.07555813259546,283.5941436767578,0.9629097222961293,106926211.1111111,86045914.28571428,1.2426645936501306,281.010009765625,2.0,4.657564034553278,3.1903153654216347,1.459907094149525,281.1000061035156,277.0799865722656,0.1199951171875,0.0,1.2029080613219316,0.8174423604553366,0.6363099828109644,0.8360504981338751,25.826978489138614,17.55085607821901,19.94504962448655,26.205888834547302,19.0,14.0,39.503404250160685,9.967491818986463,259.8500061035156,281.2200012207031,259.8500061035156,293.94000244140625,96.6307843462068,60.57493726842134,72.5327076668889,71.41666575008203,1.015627191567755,-0.510009765625,0.0,0.510009765625,2.0855577256944446,0.4000006781684028,0.8524287632533483,0.8575714111328125,5.21388547450515,0.994003242397422,83.90700948540356,49.849630194297774,1.6832022456006417,275.28435198898813,279.93090859862065,4.646556609632512,273.07555813259546,5.511434736909095,283.5941436767578,7.719864879467604,262.05268865877724,284.0984276064137,268.15441391782264,299.033873435693,0.05717413860269671,-0.0012817253091852443,-3.9270580516142104,20.754160115139637,0.3842184210319028,-1
2018-11-09,279.239990234375,276.17999267578125,279.0299987792969,277.760009765625,98812600.0,262.54742431640625,SPY,-0.009768236129679142,274.62000528971356,283.5280007498605,0.9685816023934585,100044377.77777778,86551431.42857143,1.1558951264756576,280.5,4.32000732421875,4.620057733404997,3.206453821975879,1.4408620831339551,281.2200012207031,279.2200012207031,0.0,3.040008544921875,1.0692516100639393,1.0643941587293964,0.6272198401993792,0.8675356130879894,23.143685030877254,23.038546705452845,19.56116866242203,27.055921003515255,0.0,16.0,35.11413711125394,10.053670507286657,263.1199951171875,281.2200012207031,259.8500061035156,293.94000244140625,80.88403155617677,52.53741738365228,79.42802179067509,70.85034065290023,1.1210676061502287,-2.739990234375,0.0,2.739990234375,2.0855577256944446,0.5411105685763888,0.8305712018694197,0.8967141287667411,3.8542173204662245,0.9262385583371053,79.39935660103585,48.085350297250514,1.651217181744766,275.77948354431555,279.86975651881795,4.090272974502398,274.62000528971356,4.45192030340802,283.5280007498605,7.750106683651939,265.7161646828975,283.5238458965296,268.0277873825566,299.0282141171644,0.05267954667526542,-0.016395781163072054,-2.4780897252699674,8.55245349534643,0.4950225144475301,-1
2018-11-12,277.4599914550781,271.989990234375,277.19000244140625,272.57000732421875,99673600.0,257.6416320800781,SPY,-0.018685203985215892,275.15334065755206,283.37042933872766,0.9710023071202208,93661888.8888889,87204834.28571428,1.0740446863532702,277.760009765625,5.77001953125,4.747831266498887,3.243076189251224,1.4639900481632186,279.239990234375,276.17999267578125,0.0,4.19000244140625,0.9504458756123905,1.4116839679157134,0.6182595567679594,0.9149994249211074,20.018526823369225,29.733237949644064,19.063984954072446,28.213935520656598,20.0,19.0,33.434788543336836,10.18147521432542,269.5899963378906,281.2200012207031,259.8500061035156,293.94000244140625,25.623471497696094,37.3130026023646,77.9229572257865,69.9982554040771,1.1132128476054537,-5.19000244140625,0.0,5.19000244140625,1.6511128743489583,1.1177775065104167,0.8132856096540179,0.9708570207868303,1.4771391128665294,0.8376986438176974,59.63085016881404,45.58411394794491,1.3081498137028593,275.1375883002962,279.6641297809419,4.526541480645676,275.15334065755206,3.7629194824029595,283.37042933872766,7.859971071252653,267.62750169274614,282.679179622358,267.65048719622234,299.090371481233,0.017925900987738386,-0.03889280162875197,-1.5885045668658222,-10.48433038084378,0.3021164346005407,-1
2018-11-13,275.3299865722656,271.25,273.0899963378906,272.05999755859375,98176600.0,257.1595764160156,SPY,-0.0018711147665574357,275.3122287326389,283.19071480887277,0.9721795748792431,90315255.55555555,88044487.14285715,1.0257911481614284,272.57000732421875,4.079986572265625,4.673626300472969,3.255032051865715,1.4358157541933099,277.4599914550781,271.989990234375,0.0,0.739990234375,0.8448407783221249,1.3370513308556342,0.60942727738556,0.9124992936275916,18.076772168040637,28.608434754835343,18.722619859802894,28.033496416865276,23.0,20.0,32.27536759407719,10.321739854120771,269.5899963378906,281.2200012207031,259.8500061035156,293.94000244140625,21.2381787075037,35.81693390065538,74.12450925711272,69.10062836403021,1.0727038380406053,-0.510009765625,0.0,0.510009765625,1.3333333333333333,1.1744452582465277,0.7984283447265625,0.9781428745814732,1.1352877658376592,0.8162696529054544,53.16790476679818,44.942096103388735,1.183031264151233,274.52207015195575,279.44992887327015,4.927858721314408,275.3122287326389,3.573469960374183,283.19071480887277,7.973519788997264,268.16528881189055,282.4591686533873,267.24367523087824,299.1377543868673,0.005283939880947219,-0.04419623539361284,-1.2697692871093977,-12.166168471290948,0.16869856988735027,-1
2018-11-14,274.6099853515625,268.45001220703125,274.1600036621094,270.20001220703125,125335900.0,255.40145874023438,SPY,-0.006836673411209304,274.9444512261285,282.9710008893694,0.9716347270991949,93186466.66666667,89217905.71428572,1.0444816645336867,272.05999755859375,6.15997314453125,4.838775949812778,3.2965312103323656,1.4678386586016634,275.3299865722656,271.25,0.0,2.79998779296875,0.7509695807307777,1.4995998266459805,0.6007211734229092,0.939463415046751,15.51982543766744,30.991305284635118,18.222826816869205,28.498544533786824,33.0,22.0,32.35588230584639,10.488572141919047,268.45001220703125,281.2200012207031,259.8500061035156,293.94000244140625,13.70400552519196,30.36083078721753,66.97910124657744,68.1285693783965,0.9831279572974042,-1.8599853515625,0.0,1.8599853515625,1.0133327907986112,1.3811102973090277,0.7850001743861608,1.004714093889509,0.7337088086107252,0.781316972818826,42.320186929122706,43.861759851894256,0.9648538287570563,273.6576585629709,279.18936784041836,5.531709277447476,274.9444512261285,3.9342553681184285,282.9710008893694,8.117332297238983,267.07594048989165,282.8129619623653,266.73633629489143,299.2056654838474,-0.012101924757452753,-0.0538552247649976,-2.208974501665921,-18.380143036371937,0.017601015337492285,-1
2018-11-15,273.5400085449219,267.010009765625,268.7799987792969,273.0199890136719,135101400.0,258.0669860839844,SPY,0.010436627236270812,275.0700039333767,282.7932865687779,0.9726892999154603,94571722.22222222,90546288.57142857,1.0444571910599973,270.20001220703125,6.529998779296875,5.026689597533233,3.3427236041747155,1.5037706351956286,274.6099853515625,268.45001220703125,0.0,1.44000244140625,0.6675285162051358,1.492977894952677,0.5921394423740105,0.9466139725661723,13.279684437501665,29.701016264965556,17.714280703151456,28.318643257969324,38.0,23.0,32.983006494085686,10.667306825605918,267.010009765625,281.2200012207031,259.8500061035156,293.94000244140625,42.29403843799731,38.63298423273214,62.980270434035475,67.28104237603436,0.9360775072722293,2.819976806640625,2.819976806640625,0.0,1.3266635470920138,1.20111083984375,0.8252855573381697,1.0029998779296876,1.104530492177222,0.8228172061612393,52.48346347476964,45.13986390846346,1.1626854609308934,273.5301246531111,279.0155825213551,5.485457868243998,275.0700039333767,3.8415332725343827,282.7932865687779,8.197827183648073,267.38693738830796,282.75307047844547,266.39763220148177,299.188940936074,0.004155998029921948,-0.04357879497577122,-3.599737728343314,-5.774055923736377,0.020107569297042785,1
2018-11-16,274.75,271.2099914550781,271.7900085449219,273.7300109863281,126668000.0,258.73809814453125,SPY,0.0026006226695023393,275.1077813042535,282.63128662109375,0.9733804936927363,101354555.55555555,91845588.57142857,1.1035321035232066,273.0199890136719,3.540008544921875,4.861502813909748,3.3455419604711034,1.4531286324757902,273.5400085449219,267.010009765625,1.209991455078125,0.0,0.7278021760799124,1.3270914621801575,0.600965899698355,0.9330909158152271,14.97072415545091,27.297967582844525,17.96318524170385,27.890575782341514,29.0,22.0,32.540450216965056,10.829202442382977,267.010009765625,281.2200012207031,259.8500061035156,293.94000244140625,47.29067742191812,40.71577111724427,58.452963643993115,66.48393415054183,0.8792043429866242,0.71002197265625,0.71002197265625,0.0,1.2388882107204862,1.20111083984375,0.835428728376116,0.9974286760602679,1.0314520272597412,0.8375824241147412,50.77412675361493,45.58067236185327,1.1139398372742761,273.5701019197545,278.86669318234027,5.296591262585764,275.1077813042535,3.824581611182882,282.63128662109375,8.263964023068961,267.4586180818877,282.75694452661924,266.10335857495585,299.15921466723165,0.0012436311484449458,-0.039779689362386406,-3.987648459041793,-2.714099447332911,0.07843124501617588,1
2018-11-19,273.3800048828125,268.07000732421875,273.04998779296875,269.1000061035156,103061700.0,254.3616943359375,SPY,-0.016914494929252566,274.4388936360677,282.43042951311384,0.9717044091501653,106129644.44444445,92216812.85714285,1.1508708787068425,273.7300109863281,5.660003662109375,4.950225130376373,3.378605699065936,1.465168051940756,274.75,271.2099914550781,0.0,3.139984130859375,0.6469352676265888,1.5285239809222928,0.5923806725598071,0.9646179617444292,13.068804965187539,30.87786798912874,17.533288146751755,28.550770574119127,41.0,24.0,33.48040019285783,11.017356693206077,267.010009765625,281.2200012207031,259.8500061035156,293.94000244140625,14.707935219368043,27.13405982305353,49.10551228152777,65.5940097285956,0.7486279994881958,-4.6300048828125,0.0,4.6300048828125,1.0466681586371527,1.7155558268229167,0.835428728376116,1.0362858363560268,0.6101044001438911,0.8061759594377934,37.892226124552394,44.63440869231428,0.8489465243229974,272.67608275650673,278.5915752364579,5.915492479951183,274.4388936360677,4.31691315172516,282.43042951311384,8.420313563590634,265.80506733261734,283.07271993951804,265.58980238593256,299.2710566402951,-0.021881321316204794,-0.049653896654738516,-4.169263233858032,-19.572225405887174,0.16133919277035147,-1
2018-11-20,267.0,263.1499938964844,265.3599853515625,264.1199951171875,136021300.0,249.65443420410156,SPY,-0.018506171956058748,272.5622253417969,282.17357221330917,0.965938174875404,109826222.22222222,93220932.85714285,1.1781283329413392,269.1000061035156,5.95001220703125,5.061312583338026,3.415340077751155,1.4819351713492228,273.3800048828125,268.07000732421875,0.0,4.920013427734375,0.5750535712236345,1.9053561416791907,0.5839180915232384,1.0211236112585713,11.361747802669333,37.64549433187891,17.0969238269157,29.898153273536803,54.0,27.0,35.760355726984734,11.245680169017419,263.1499938964844,281.2200012207031,259.8500061035156,293.94000244140625,5.368017861304673,12.525636469270701,38.63790450815149,64.56906284849322,0.5983965509738407,-4.980010986328125,0.0,4.980010986328125,0.3922220865885417,2.268890380859375,0.835428728376116,1.0922860281808036,0.17286956209844828,0.7648442869561538,14.73902705678178,43.33777731038749,0.3400965155923913,270.9648652286429,278.1839250922531,7.219059863610198,272.5622253417969,4.752486950937223,282.17357221330917,8.700125341592106,263.0572514399224,282.0671992436713,264.773321530125,299.57382289649337,-0.06010467265036046,-0.06373630130206531,-5.012556547277086,-33.370697519229395,0.3686323760122234,-1
2018-11-21,267.1499938964844,265.010009765625,265.8599853515625,265.0199890136719,75563700.0,250.50518798828125,SPY,0.003407518980473423,270.84222412109375,281.9038578578404,0.9607609707053925,110934977.77777778,93674100.0,1.1842652107442482,264.1199951171875,3.029998779296875,4.835611049555676,3.4098352020589506,1.4181362919345204,267.0,263.1499938964844,0.149993896484375,0.0,0.5278247184748279,1.693649903714836,0.5777191744512546,1.0065361310977345,10.915367531954985,35.024527125076744,16.94273007981184,29.518615166209816,52.0,27.0,37.564760646208654,11.470741880888598,263.1499938964844,279.239990234375,259.8500061035156,293.94000244140625,11.622097842146891,15.165689250631791,29.192494896589285,63.50164585367332,0.4597124138145565,0.899993896484375,0.899993896484375,0.0,0.4922214084201389,2.212222629123264,0.8225716727120536,1.0922860281808036,0.22250084685880528,0.7530735095843368,18.200465662704232,42.957326402296424,0.42368711432961215,269.77588998564875,277.81310999144796,8.037220005799213,270.84222412109375,4.300297696999059,281.9038578578404,8.935301396837119,262.24162872709564,279.44281951509186,264.03325506416616,299.7744606515147,-0.0551872049423463,-0.06650230816734903,-5.415203139361211,-28.92906587968852,0.6434614416328436,1
2018-11-23,264.82000732421875,263.07000732421875,263.17999267578125,263.25,42807900.0,248.8321533203125,SPY,-0.006678700049227437,269.23000081380206,281.63914358956475,0.9559395664338242,104712233.33333333,92815278.57142857,1.1281788402191686,265.0199890136719,1.949981689453125,4.514985565099837,3.3889801518788674,1.3322549447793923,267.1499938964844,265.010009765625,0.0,1.94000244140625,0.46917752753318037,1.721022407902771,0.5694660433876653,1.019871364102142,10.391562071866906,38.11800465556339,16.80346351606546,30.093754415667505,57.0,28.0,39.7242316855188,11.706874139733046,263.07000732421875,277.4599914550781,259.8500061035156,293.94000244140625,1.2508191402049917,9.97358246326745,20.344360183703532,62.50524105092085,0.3254824690161532,-1.769989013671875,0.0,1.769989013671875,0.4922214084201389,2.1044447157118054,0.8225716727120536,1.0872859409877231,0.23389609845543052,0.7565366585764962,18.955899021661352,43.069790481321135,0.4401205301865191,268.47071198851904,277.40288154098465,8.93216955246561,269.23000081380206,4.097761816080028,281.63914358956475,9.209304588650502,261.034477181642,277.42552444596214,263.22053441226376,300.05775276686575,-0.05223937663981437,-0.0657605183461244,-5.966497982249564,-33.750261786493205,0.6606667819891254,-1
2018-11-26,267.75,265.3399963378906,265.7799987792969,267.5,79981400.0,252.84938049316406,SPY,0.01614434947768273,268.6666666666667,281.40257219587056,0.9547413322137687,102524211.1111111,92958328.57142857,1.10290506172701,263.25,4.5,4.513320502310966,3.4048518639948835,1.3255556137515851,264.82000732421875,263.07000732421875,2.92999267578125,0.0,0.7426014328940771,1.5297976959135742,0.6031878524218593,1.0053017731863971,16.45354972051821,33.89517086433964,17.715538781594574,29.52556567341773,35.0,25.0,39.19931705379449,11.89677593773686,263.07000732421875,275.3299865722656,259.8500061035156,293.94000244140625,36.13376977360698,22.44058292250826,21.512171103249184,61.54448668003784,0.3495385576142392,4.25,4.25,0.0,0.9644436306423612,1.5277777777777777,0.8507145472935268,1.0872859409877231,0.6312721946022728,0.7824202587598182,38.69815207364494,43.896508408416246,0.8815769972771996,268.27656959081526,277.12392713137945,8.84735754056419,268.6666666666667,3.926104403297863,281.40257219587056,9.357718898039574,260.81445786007095,276.5188754732624,262.68713439979143,300.1180099919497,-0.018600752790045694,-0.05829753467901755,-6.655997422162216,-13.253300821023636,0.3714703685534091,1
2018-11-27,268.3999938964844,265.6600036621094,266.3399963378906,268.3999938964844,75502400.0,253.70005798339844,SPY,0.0033644631644276224,268.25999959309894,281.16457214355466,0.9541031345020702,100004855.55555555,93099527.14285715,1.074171466006508,267.5,2.739990234375,4.316283805873637,3.3953538407145993,1.2712323982602105,267.75,265.3399963378906,0.649993896484375,0.0,0.7323117066263324,1.3598201741453992,0.6038565101941811,0.9909403192837344,16.966254759008113,31.50441989692485,17.784788817977542,29.185185573329736,30.0,24.0,38.17717071448399,12.069679138626334,263.07000732421875,274.75,259.8500061035156,293.94000244140625,45.6334752959005,25.080635703869348,24.22275961307105,60.548574994948794,0.4000549908084841,0.899993896484375,0.899993896484375,0.0,1.0644429524739583,1.4711100260416667,0.849285888671875,1.0872859409877231,0.7235644741937267,0.7811062910464549,41.980702493430414,43.85511942622642,0.957258879754069,268.3012544519491,276.87818253321336,8.57692808126427,268.25999959309894,3.714538718510213,281.16457214355466,9.4744825147667,260.8309221560785,275.6890770301194,262.2156071140213,300.11353717308805,-0.013452928379597995,-0.05844384973266881,-6.783675698673051,-9.311726571471995,0.17874049840609985,1
2018-11-28,274.5799865722656,268.3299865722656,269.6000061035156,274.5799865722656,127629600.0,259.5415954589844,SPY,0.02302530855557583,268.7466634114583,281.0061431884766,0.9563729118590991,100259711.1111111,94354128.57142857,1.0625895509724501,268.3999938964844,6.25,4.531141160776566,3.436134500132962,1.318673981068329,268.3999938964844,265.6600036621094,6.17999267578125,0.0,1.3376095920879898,1.2087290436847993,0.6835155982739963,0.9767840290082523,29.520369033454358,26.676040335005634,19.891991953386793,28.426827557840223,5.0,18.0,34.49081841287466,12.15439800807453,263.07000732421875,274.75,259.8500061035156,293.94000244140625,98.54440467170068,43.209099592591635,33.64947062934979,59.763890612446914,0.5630401616179533,6.17999267578125,6.17999267578125,0.0,1.7511088053385417,1.2644449869791667,0.9288569859095982,1.0872859409877231,1.3848833467417538,0.8542895211776551,58.06922794080441,46.07098899178904,1.2604293767419177,269.5570008760124,276.8134446188205,7.256443742808074,268.7466634114583,4.248961557784012,281.0061431884766,9.490760029945461,260.2487402958903,277.24458652702634,262.0246231285857,299.9876632483675,0.016210119050173777,-0.038821109441625645,-5.185912547391979,13.62422184198817,0.08689626432880726,1
2018-11-29,275.54998779296875,272.42999267578125,273.7099914550781,273.9800109863281,82346400.0,258.9744567871094,SPY,-0.0021850667028844306,268.85333251953125,280.8295719691685,0.9573540657927859,94398044.44444445,94569477.14285715,0.9981872301339497,274.5799865722656,3.1199951171875,4.374347155933337,3.431618223233741,1.2747184772236193,274.5799865722656,268.3299865722656,0.970001220703125,0.0,1.2967642174896714,1.0744258166087104,0.6876082500229839,0.9628299714509916,29.64474860507467,24.56196955359078,20.037434390793774,28.05760748477671,9.0,17.0,31.658505255888585,12.223620893673464,263.07000732421875,275.54998779296875,259.8500061035156,293.94000244140625,87.42003795140654,41.4491240854349,38.66347057528416,58.998330187534634,0.6553316077317237,-0.5999755859375,0.0,0.5999755859375,1.4377780490451388,1.3311089409722223,0.9192858014787947,1.0958570207868303,1.080135520684736,0.838873853104252,51.92620913127711,45.618890697049544,1.1382611093310846,270.4416028980756,276.7336295869193,6.292026688843691,268.85333251953125,4.379691841407321,280.8295719691685,9.505053131226381,260.0939488367166,277.6127162023459,261.81946570671573,299.8396782316213,0.003516306539035785,-0.043165417020461616,-3.58509135526765,11.109419045245351,0.1362654747118483,-1
2018-11-30,276.2799987792969,273.45001220703125,273.80999755859375,275.6499938964844,98204200.0,260.552978515625,SPY,0.006095272805283436,269.06666395399304,280.67928597586496,0.9586267223764049,91235400.0,95329632.85714285,0.9570518344146116,273.9800109863281,2.829986572265625,4.202751535525813,3.423023485362768,1.227789278541982,275.54998779296875,272.42999267578125,0.730010986328125,0.0,1.2337916362494996,0.9550451703188537,0.6882140033987716,0.9490752575731203,29.35675891901466,22.72428341875239,20.10544205558775,27.72622687607819,13.0,16.0,29.5853380052343,12.277569166620985,263.07000732421875,276.2799987792969,259.8500061035156,293.94000244140625,95.23084564471603,46.34787178139779,43.99015593337281,58.315172991767724,0.7543518037678263,1.66998291015625,1.66998291015625,0.0,1.5444403754340277,1.3311089409722223,0.9431427001953125,1.093428693498884,1.1602659466068879,0.8625552866893694,53.709403160722324,46.31031856361875,1.1597718354482724,271.48328109775736,276.703104637893,5.219823540135621,269.06666395399304,4.6831696705009405,280.67928597586496,9.502557336452355,259.70032461299115,278.43300329499493,261.67417130296025,299.68440064876967,0.007014148369183237,-0.036761432147420225,-1.405062596938194,16.80411813946362,0.09890967519798002,1
2018-12-03,280.3999938964844,277.510009765625,280.2799987792969,279.29998779296875,103176300.0,264.0030822753906,SPY,0.013241407499740676,270.19999525282117,280.5865713936942,0.96298263281353,91248133.33333333,96100652.85714285,0.9495058630764666,275.6499938964844,4.75,4.26355692046739,3.4419802927147285,1.2386930074793294,276.2799987792969,273.45001220703125,4.1199951171875,0.0,1.5544809119092775,0.8489290402834255,0.7372394478814677,0.9355170396077899,36.459719921808116,19.911286658519906,21.419049070150216,27.1796163850182,29.0,12.0,29.520300449097153,12.273603892812114,263.07000732421875,280.3999938964844,259.8500061035156,293.94000244140625,93.65258536739988,57.05480721285588,52.761783727598576,57.812740019379554,0.9126324701080102,3.649993896484375,3.649993896484375,0.0,1.9499952528211806,0.8166639539930556,0.9952854701450893,1.0880000523158482,2.3877572204414474,0.914784395484713,70.48194616880801,47.77479896127639,1.4752955051875107,273.0466224367996,276.77625627606415,3.7296338392645225,270.19999525282117,5.794571510257269,280.5865713936942,9.483612393503053,258.6108522323066,281.7891382733357,261.6193466066881,299.5537961807003,0.03790405595728408,-0.022709054053347,0.9803203807157956,28.005061552864856,0.1886213528420265,1
2018-12-04,278.8500061035156,269.8999938964844,278.3699951171875,270.25,177986000.0,255.44873046875,SPY,-0.03240239236844167,270.88110690646704,280.33999982561386,0.9662592105121255,95910877.77777778,97822061.42857143,0.9804626520553426,279.29998779296875,9.399993896484375,4.834272140024833,3.52709477276858,1.3706102193081102,280.3999938964844,277.510009765625,0.0,7.610015869140625,1.3817608105860244,1.6001609101564478,0.7267074557688752,1.0308670228868304,28.582602935111684,33.100348176679766,20.603570433647544,29.22708600987365,7.0,17.0,27.018044843641913,12.341123837200513,263.07000732421875,280.3999938964844,259.8500061035156,293.94000244140625,41.43103427022782,30.50746557260526,56.768785550812254,56.83147002068436,0.9988970112888284,-9.04998779296875,0.0,9.04998779296875,1.9499952528211806,1.2688835991753473,0.9707140241350446,1.2172855922154018,1.5367802484707742,0.7974414799146611,60.57995166893854,44.36536537214674,1.365478479908374,272.4872979494397,276.59241807110465,4.105120121664925,270.88110690646704,5.332416817948584,280.33999982561386,9.525282345617962,260.2162732705699,281.5459405423642,261.2894351343779,299.3905645168498,0.023209166273430615,-0.060032726442099116,2.569026722627541,-6.627528596090797,0.03387324253845718,-1
